SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 12:00:00,TS,17.8,-154.1, , , ,PROVISIONAL,192,169,O______________,nhc_working_bt,CP012026,17.8,-154.1, ,TS,55,991,0,180,40,30,150,60,0,0,40, , , , ,1009,200,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,300,180,240,300,10,280
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 15:00:00,TS,17.8,-154.6, , , ,PROVISIONAL,169,134,P______________, ,CP012026,17.8,-154.6, ,TS,60,990,0,165,45,40,120,60,15,0,45, , , , ,1009,180,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,180,240,300,9,275
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 18:00:00,TS,17.9,-155.0, , , ,PROVISIONAL,134,109,O______________,nhc_working_bt,CP012026,17.9,-155.0, ,HU,65,988,1,150,50,50,90,60,30,0,50,30,0,0,0,1009,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,300,180,240,300,8,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 21:00:00,TS,18.0,-155.4, , , ,PROVISIONAL,105,67,P______________, ,CP012026,18.0,-155.4, ,HU,65,988,1,150,50,50,90,60,30,0,50,30,0,0,15,1009,160,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,180,240,285,8,300
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 00:00:00,TS,18.3,-155.7, , , ,PROVISIONAL,67,46,O______________,nhc_working_bt,CP012026,18.3,-155.7, ,HU,65,988,1,150,50,50,90,60,30,0,50,30,0,0,30,1009,160,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,300,180,240,270,9,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 03:00:00,TS,18.7,-156.1, , , ,PROVISIONAL,46,43,P______________, ,CP012026,18.7,-156.1, ,HU,65,988,1,145,70,50,90,60,30,0,50,30,0,0,30,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,180,225,285,11,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 06:00:00,TS,19.1,-156.5, , , ,PROVISIONAL,63,63,O______________,nhc_working_bt,CP012026,19.1,-156.5, ,HU,65,988,1,140,90,50,90,60,30,0,50,30,0,0,30,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,300,180,210,300,12,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 09:00:00,TS,19.5,-157.0, , , ,PROVISIONAL,96,96,P______________, ,CP012026,19.5,-157.0, ,TS,63,990,0,130,70,50,90,60,15,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,180,195,300,13,310
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 12:00:00,TS,19.9,-157.6, , , ,PROVISIONAL,144,100,O______________,nhc_working_bt,CP012026,19.9,-157.6, ,TS,60,991,0,120,50,50,90,60,0,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,270,180,180,300,14,310
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 15:00:00,TS,20.4,-158.1, , , ,PROVISIONAL,100,78,P______________, ,CP012026,20.4,-158.1, ,TS,58,993,0,120,50,50,90,55,0,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,255,180,180,285,14,310
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 18:00:00,TS,20.8,-158.8, , , ,PROVISIONAL,91,91,O______________,nhc_working_bt,CP012026,20.8,-158.8, ,TS,55,994,0,120,50,50,90,50,0,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,240,180,180,270,17,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-16 21:00:00,TS,20.9,-159.8, , , ,PROVISIONAL,119,119,P______________, ,CP012026,20.9,-159.8, ,TS,55,994,0,120,50,50,90,50,0,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,165,195,255,19,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 00:00:00,TS,20.8,-160.9, , , ,PROVISIONAL,175,175,O______________,nhc_working_bt,CP012026,20.8,-160.8, ,TS,55,994,0,120,50,50,90,50,0,0,50, , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,210,150,210,240,16,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 03:00:00,TS,20.7,-161.5, , , ,PROVISIONAL,228,228,P______________, ,CP012026,20.7,-161.5, ,TS,53,996,0,100,50,50,90,45,0,0,45, , , , ,1009,165,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,135,165,240,11,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 06:00:00,TS,20.7,-162.0, , , ,PROVISIONAL,270,270,O______________,nhc_working_bt,CP012026,20.6,-162.0, ,TS,50,997,0,80,50,50,90,40,0,0,40, , , , ,1009,170,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,210,120,120,240,9,260
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 09:00:00,TS,20.6,-162.5, , , ,PROVISIONAL,320,320,P______________, ,CP012026,20.5,-162.5, ,TS,50,997,0,75,50,50,90,40,0,0,40, , , , ,1010,170,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,105,120,195,9,260
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 12:00:00,TS,20.5,-162.9, , , ,PROVISIONAL,362,362,O______________,nhc_working_bt,CP012026,20.5,-162.9, ,TS,50,997,0,70,50,50,90,40,0,0,40, , , , ,1010,170,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,210,90,120,150,9,260
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 15:00:00,TS,20.4,-163.4, , , ,PROVISIONAL,413,413,P______________, ,CP012026,20.4,-163.4, ,TS,53,996,0,75,55,50,85,40,0,0,40, , , , ,1010,170,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,83,120,150,9,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 18:00:00,TS,20.4,-163.9, , , ,PROVISIONAL,461,461,O______________,nhc_working_bt,CP012026,20.4,-163.9, ,TS,55,994,0,80,60,50,80,40,0,0,40, , , , ,1010,170,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,180,75,120,150,10,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-17 21:00:00,TS,20.3,-164.5, , , ,PROVISIONAL,523,523,P______________, ,CP012026,20.3,-164.5, ,TS,58,993,0,80,60,50,80,40,0,0,40, , , , ,1010,170,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,68,120,150,10,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 00:00:00,TS,20.3,-165.0, , , ,PROVISIONAL,571,571,O______________,nhc_working_bt,CP012026,20.3,-165.0, ,TS,60,992,0,80,60,50,80,40,0,0,40, , , , ,1010,170,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,180,60,120,150,9,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 03:00:00,TS,20.3,-165.4, , , ,PROVISIONAL,610,610,P______________, ,CP012026,20.3,-165.4, ,TS,63,991,0,80,65,50,85,40,10,10,40, , , , ,1010,170,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,68,120,150,8,280
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 06:00:00,TS,20.4,-165.8, , , ,PROVISIONAL,647,647,O______________,nhc_working_bt,CP012026,20.4,-165.8, ,HU,65,989,1,80,70,50,90,40,20,20,40,15,0,0,15,1010,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,150,75,120,150,7,275
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 09:00:00,TS,20.4,-166.2, , , ,PROVISIONAL,686,686,P______________, ,CP012026,20.4,-166.2, ,HU,68,987,1,80,70,50,90,40,20,20,40,15,0,0,15,1010,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,83,135,165,8,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 12:00:00,TS,20.4,-166.6, , , ,PROVISIONAL,727,727,O______________,nhc_working_bt,CP012026,20.3,-166.7, ,HU,70,985,1,80,70,50,90,40,20,20,40,15,0,0,15,1010,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,150,90,150,180,9,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 15:00:00,TS,20.3,-167.2, , , ,PROVISIONAL,790,790,P______________, ,CP012026,20.3,-167.2, ,HU,78,980,1,80,70,50,90,40,20,20,40,18,8,5,18,1010,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,158,90,120,173,10,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 18:00:00,TS,20.3,-167.7, , , ,PROVISIONAL,840,840,O______________,nhc_working_bt,CP012026,20.3,-167.7, ,HU,85,974,2,80,70,50,90,40,20,20,40,20,15,10,20,1010,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,165,90,90,165,9,275
2026222N15223,2026,45,EP,CP,LALA,2026-08-18 21:00:00,TS,20.4,-168.1, , , ,PROVISIONAL,878,878,P______________, ,CP012026,20.4,-168.1, ,HU,93,967,2,90,80,50,95,45,30,25,45,23,18,15,23,1010,165,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,90,90,165,8,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 00:00:00,TS,20.5,-168.5, , , ,PROVISIONAL,916,916,O______________,nhc_working_bt,CP012026,20.5,-168.5, ,HU,100,960,3,100,90,50,100,50,40,30,50,25,20,20,25,1009,160,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,165,90,90,165,8,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 03:00:00,TS,20.6,-168.9, , , ,PROVISIONAL,955,955,P______________, ,CP012026,20.6,-168.9, ,HU,108,954,3,100,90,50,100,50,40,30,50,25,20,20,25,1009,170,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,173,98,113,173,8,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 06:00:00,TS,20.7,-169.3, , , ,PROVISIONAL,994,994,O______________,nhc_working_bt,CP012026,20.7,-169.3, ,HU,115,947,4,100,90,50,100,50,40,30,50,25,20,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,180,105,135,180,7,290
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 09:00:00,TS,20.8,-169.6, , , ,PROVISIONAL,1022,1022,P______________, ,CP012026,20.8,-169.6, ,HU,113,950,4,100,90,50,100,50,40,30,50,25,20,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,105,135,180,6,300
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 12:00:00,TS,21.0,-169.9, , , ,PROVISIONAL,1050,1050,O______________,nhc_working_bt,CP012026,21.0,-169.9, ,HU,110,953,3,100,90,50,100,50,40,30,50,25,20,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,180,105,135,180,9,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 15:00:00,TS,21.4,-170.3, , , ,PROVISIONAL,1086,1085,P______________, ,CP012026,21.4,-170.3, ,HU,108,955,3,100,90,50,100,50,40,30,50,25,20,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,113,143,195,11,320
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 18:00:00,TS,21.9,-170.7, , , ,PROVISIONAL,1123,1123,O______________,nhc_working_bt,CP012026,21.8,-170.7, ,HU,105,956,3,100,90,50,100,50,40,30,50,25,20,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,180,120,150,210,10,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-19 21:00:00,TS,22.1,-171.0, , , ,PROVISIONAL,1153,1153,P______________, ,CP012026,22.1,-171.0, ,HU,103,958,3,110,95,60,105,60,50,40,50,28,23,23,25,1010,185,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,128,135,195,8,315
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 00:00:00,TS,22.4,-171.3, , , ,PROVISIONAL,1184,1184,O______________,nhc_working_bt,CP012026,22.4,-171.3, ,HU,100,959,3,120,100,70,110,70,60,50,50,30,25,25,25,1010,190,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,150,135,120,180,8,320
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 03:00:00,TS,22.7,-171.6, , , ,PROVISIONAL,1215,1215,P______________, ,CP012026,22.7,-171.6, ,HU,98,961,3,135,110,75,110,75,60,55,60,35,30,28,30,1010,190,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,143,150,180,8,325
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 06:00:00,TS,23.1,-171.8, , , ,PROVISIONAL,1237,1237,O______________,nhc_working_bt,CP012026,23.1,-171.8, ,HU,95,963,2,150,120,80,110,80,60,60,70,40,35,30,35,1010,190,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,180,150,180,180,8,335
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 09:00:00,TS,23.4,-171.9, , , ,PROVISIONAL,1250,1250,P______________, ,CP012026,23.4,-171.9, ,HU,88,968,2,150,120,80,110,80,60,60,70,40,35,30,35,1010,190,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,150,180,180,7,345
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 12:00:00,TS,23.8,-172.0, , , ,PROVISIONAL,1264,1264,O______________,nhc_working_bt,CP012026,23.8,-172.0, ,HU,80,972,1,150,120,80,110,80,60,60,70,40,35,30,35,1010,190,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,180,150,180,180,8,345
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 15:00:00,TS,24.2,-172.2, , , ,PROVISIONAL,1290,1290,P______________, ,CP012026,24.2,-172.2, ,HU,80,973,1,150,120,80,110,80,60,60,70,40,35,30,35,1010,190,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,150,180,180,8,340
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 18:00:00,TS,24.6,-172.3, , , ,PROVISIONAL,1308,1308,O______________,nhc_working_bt,CP012026,24.6,-172.3, ,HU,80,973,1,150,120,80,110,80,60,60,70,40,35,30,35,1010,190,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,180,150,180,180,8,345
2026222N15223,2026,45,EP,CP,LALA,2026-08-20 21:00:00,TS,24.9,-172.4, , , ,PROVISIONAL,1324,1321,P______________, ,CP012026,25.0,-172.3, ,HU,80,974,1,140,115,80,110,75,60,60,70,40,38,30,35,1011,190,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,150,180,180,7,355
2026222N15223,2026,45,EP,CP,LALA,2026-08-21 00:00:00,TS,25.3,-172.3, , , ,PROVISIONAL,1324,1319,O______________,nhc_working_bt,CP012026,25.4,-172.2, ,HU,80,974,1,130,110,80,110,70,60,60,70,40,40,30,35,1011,190,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,180,150,180,180,8,15
